"SAMPLEID","StationCode","SiteDate","PerSampID","RepNum","COUNT","BC_1.r","BC_2.r","BC_3.r","BC_4.r","BC_5.r","TROPHIC_1.r","TROPHIC_2.r","TROPHIC_3.r","TROPHIC_4.r","TROPHIC_5.r","TROPHIC_6.r","TROPHIC_7.r","SAP_1.r","SAP_2.r","SAP_3.r","SAP_4.r","SAP_5.r","PT_1.r","PT_2.r","PT_3.r","PT_4.r","PT_5.r","O_1.r","O_2.r","O_3.r","O_4.r","O_5.r","SALINITY_1.r","SALINITY_2.r","SALINITY_3.r","SALINITY_4.r","Bahls_1.r","Bahls_2.r","Bahls_3.r","LOW_P.r","HIGH_P.r","LOW_N.r","HIGH_N.r","BENTHIC_HABIT.r","SESTONIC_HABIT.r","N_FIXER.r","NON_N_FIXER.r","NON_MOTILE.r","WEAKLY_MOTILE.r","SLIGHTLY_MOTILE.r","MODERATELY_MOTILE.r","HIGHLY_MOTILE.r","VERY_SMALL.r","SMALL.r","MEDIUM.r","BIG.r","VERY_BIG.r","ACHNANTHIDIUM.r","ACHNANTHIDIAE.r","BACILLARIACEAE.r","NAVICULA.r","STALKED.r","ADNATE.r","HIGHLY_MOTILE.1.r","ARAPHID.r","CENTRIC.r"
"645_0","MRW45","MRW45_2013_9_11",645,0,1,2,6,13,10,6,1,0,3,4,11,2,7,3,14,8,3,1,3,3,0,7,3,8,8,7,2,0,4,23,3,0,4,5,10,5,9,8,16,38,1,0,39,6,3,10,14,6,9,18,6,4,0,1,5,5,6,6,7,15,6,0
"646_0","MRC16","MRC16_2013_10_2",646,0,1,12,12,12,7,3,3,6,3,3,8,1,6,9,9,9,3,1,4,2,1,2,3,15,4,5,3,0,10,25,3,0,5,5,13,12,6,13,7,44,5,0,49,13,3,16,14,4,16,20,8,1,0,2,10,4,5,5,9,15,10,3
"646_1","MRC16","MRC16_2013_10_2_Rep",646,1,1,8,9,13,7,5,4,2,4,4,6,2,8,7,14,5,4,1,4,1,0,3,5,13,6,4,2,0,8,25,1,0,5,6,11,11,7,12,11,39,3,0,44,13,3,13,10,5,14,17,7,1,0,2,7,5,2,8,6,11,12,1
"647_0","WB201","WB201_2013_8_12",647,0,1,4,9,13,15,4,0,1,1,9,14,1,5,4,21,5,2,1,2,1,0,9,3,8,11,8,1,0,0,33,3,0,2,6,17,4,8,10,16,48,0,4,44,2,2,7,23,14,8,18,10,6,1,1,3,13,8,6,5,29,2,0
"648_0","WB202","WB202_2013_8_13",648,0,1,5,10,12,20,5,1,1,2,9,16,0,6,6,21,7,2,0,2,3,1,9,1,10,11,6,2,0,2,33,5,1,4,14,13,5,12,9,17,56,0,4,52,4,2,10,22,18,13,19,9,5,0,3,5,17,9,5,7,34,4,0
"648_1","WB202","WB202_2013_8_13_Rep",648,1,1,6,13,14,18,8,2,2,2,9,20,1,7,5,21,10,6,0,4,2,3,10,1,12,10,12,3,1,3,39,4,0,7,13,13,6,16,9,18,62,1,5,58,4,2,14,26,17,15,21,12,3,0,3,5,16,12,6,7,37,3,1
"649_0","WB0417","WB0417_2013_8_13",649,0,1,5,5,12,20,10,1,0,1,4,23,2,8,1,23,10,4,1,3,3,1,9,5,8,11,13,2,1,1,35,5,2,4,12,13,5,13,10,20,52,2,4,50,4,3,11,19,17,7,21,12,5,1,1,5,13,9,5,8,33,2,2
"650_0","WU0003","WU0003_2013_8_14",650,0,1,2,12,10,5,0,1,2,2,6,8,0,2,5,12,2,1,0,0,1,1,5,2,6,7,5,0,0,2,20,2,0,1,8,8,8,3,7,5,33,0,2,31,2,2,5,14,10,8,10,6,2,0,3,3,9,3,4,4,18,2,0
"651_0","WB26","WB26_2013_9_30",651,0,1,2,7,8,4,2,0,0,2,3,6,1,4,1,11,1,2,1,2,1,0,6,2,3,5,4,1,0,0,18,1,0,2,5,5,7,4,9,9,23,0,2,21,4,3,5,8,3,6,14,1,1,0,1,2,3,2,1,5,8,4,0
"652_0","WB27","WB27_2013_10_1",652,0,1,4,9,14,10,5,0,1,2,6,13,1,5,1,17,4,2,1,2,1,0,7,3,5,8,6,1,0,1,28,2,1,4,7,14,9,7,13,11,44,1,3,42,8,3,11,17,6,10,18,8,4,0,1,7,6,6,6,9,17,7,1
"653_0","SR17","SR17_2013_8_26",653,0,1,6,10,14,14,8,2,4,1,9,15,2,7,3,21,7,6,1,4,4,0,6,5,5,14,10,3,1,3,39,3,1,7,13,14,6,12,11,15,53,2,4,51,6,5,10,22,12,8,24,10,8,0,1,7,10,9,7,9,28,4,2
"654_0","SR0078","SR0078_2013_8_27",654,0,1,9,9,16,26,10,2,2,3,7,25,2,6,5,28,9,8,1,5,3,3,10,8,15,12,13,4,1,4,44,8,0,8,10,19,7,19,11,26,73,2,5,70,8,5,17,26,19,14,26,16,5,0,2,7,17,7,7,8,40,6,2
"814_0","MRC0105","MRC0105_2014_8_6",814,0,1,4,7,6,6,2,1,0,4,0,5,0,4,2,8,2,1,0,1,0,0,4,2,6,1,3,1,0,2,14,0,0,1,2,7,8,2,9,5,25,1,0,26,2,3,8,12,1,9,9,4,1,0,5,5,0,7,3,7,9,2,0
"815_0","MRC56","MRC56_2014_10_7",815,0,1,3,8,15,12,6,1,2,3,3,11,2,7,2,18,6,4,1,3,3,1,6,5,9,8,7,2,0,0,30,3,1,3,7,10,7,11,9,16,44,1,0,45,8,4,10,13,10,11,19,6,1,0,3,7,9,10,4,9,21,8,0
"816_0","MRC38","MRC38_2014_10_8",816,0,1,6,16,9,11,3,3,1,4,5,10,0,7,6,13,6,3,0,2,3,2,6,3,12,4,7,2,0,5,27,1,0,3,6,15,12,5,18,11,44,4,1,46,12,4,11,16,5,11,16,9,5,0,3,7,5,6,5,9,15,9,3
"816_1","MRC38","MRC38_2014_10_8_Rep",816,1,1,4,13,12,7,3,1,3,2,2,7,1,6,2,14,3,2,1,2,1,0,6,1,7,4,4,1,0,6,22,1,0,3,6,10,9,6,14,11,39,2,0,42,11,3,9,14,5,13,18,8,1,0,2,5,5,4,8,7,11,10,1
"817_0","WB201","WB201_2014_8_18",817,0,1,5,10,14,16,6,1,2,1,9,18,2,5,4,22,6,4,1,3,2,1,10,2,11,11,8,2,1,3,32,6,0,4,12,14,5,12,10,17,51,1,5,47,4,2,11,21,15,11,21,9,5,0,1,2,14,10,5,5,33,3,1
"818_0","WB202","WB202_2014_8_19",818,0,1,2,9,13,13,4,1,1,2,4,15,1,5,3,15,5,5,0,3,1,0,10,1,6,10,6,2,0,2,24,6,0,4,6,12,4,11,6,17,42,0,2,40,1,3,10,20,8,11,16,8,2,0,1,2,10,8,4,5,21,1,0
"819_0","WB0417","WB0417_2014_8_19",819,0,1,2,5,12,20,7,2,0,2,4,21,2,3,2,20,8,4,1,3,4,0,9,5,6,9,11,2,1,4,27,5,1,4,8,11,4,11,6,20,44,2,2,44,6,2,12,14,12,7,22,7,4,1,1,4,9,9,5,7,24,4,2
"820_0","WU0003","WU0003_2014_8_20",820,0,1,5,9,17,9,4,1,1,3,5,11,2,6,5,15,4,4,1,3,1,0,6,4,10,6,8,2,0,2,27,2,0,3,7,10,8,7,7,10,47,0,1,46,2,3,12,20,10,11,15,7,3,0,3,4,10,8,7,6,23,2,0
"821_0","WB0425","WB0425_2014_8_25",821,0,1,5,4,13,10,6,0,2,1,4,14,2,8,2,15,6,6,1,5,1,1,6,2,8,6,7,3,1,1,28,3,0,5,7,9,5,12,9,15,41,1,2,40,7,3,10,15,7,11,16,7,2,0,2,6,7,4,7,7,17,6,1
"822_0","MRW1","MRW1_2014_9_4",822,0,1,1,3,6,7,3,1,1,2,0,7,1,3,2,8,3,2,0,2,0,0,6,1,5,3,4,1,0,0,14,2,0,2,2,7,2,5,3,9,22,0,0,22,1,3,6,9,3,5,10,3,2,0,1,2,3,6,1,4,10,1,0
"823_0","MRW35","MRW35_2014_9_24",823,0,1,1,5,11,15,8,2,1,2,4,14,2,5,4,18,6,3,1,3,3,0,8,5,8,9,9,2,0,2,27,4,0,4,6,10,3,10,4,18,41,0,0,41,4,3,11,8,15,9,16,4,5,1,1,4,12,7,2,6,24,4,0
"823_1","MRW35","MRW35_2014_9_24_Rep",823,1,1,1,4,13,13,3,2,0,3,2,12,1,5,2,16,5,3,0,2,2,1,9,2,6,7,10,1,0,3,24,1,0,3,5,9,4,7,6,14,35,0,0,35,4,4,11,10,6,7,16,5,1,0,2,5,5,6,3,8,15,4,0
"824_0","MRW15","MRW15_2014_9_25",824,0,1,4,5,13,13,8,2,1,3,2,17,2,4,4,16,9,2,1,3,2,0,9,5,10,8,9,1,0,4,28,3,1,5,5,11,6,11,5,17,44,1,0,45,2,4,12,15,12,8,20,8,3,0,1,4,12,7,5,8,24,2,0
"825_0","MRW192","MRW192_2014_10_7",825,0,1,7,7,8,2,1,1,3,3,1,3,0,4,3,7,3,0,0,0,1,0,2,2,8,1,2,0,0,3,13,1,0,0,3,5,11,3,13,3,27,1,0,27,9,4,5,8,2,7,9,5,0,0,2,4,2,2,3,5,7,9,0
"826_0","MRW193","MRW193_2014_10_8",826,0,1,1,5,7,5,1,1,0,0,2,7,0,3,0,9,4,0,0,0,3,0,4,1,6,3,4,0,0,2,13,1,0,1,3,5,4,1,6,4,19,1,0,20,5,1,4,5,5,5,7,4,0,0,1,2,5,1,2,4,6,5,0
"827_0","SR10","SR10_2014_8_25",827,0,1,6,6,18,14,10,0,0,1,6,19,2,8,2,24,9,5,1,4,1,2,10,5,13,12,7,3,1,2,35,6,1,6,10,10,3,15,6,22,58,1,2,57,6,3,12,25,13,13,19,11,2,0,1,4,14,7,6,7,34,5,1
"828_0","SR1","SR1_2014_8_26",828,0,1,6,7,7,5,1,1,2,3,4,4,0,3,3,9,4,1,0,1,2,0,3,3,8,1,5,1,0,1,17,2,0,1,4,8,9,2,10,4,27,1,0,27,7,2,5,10,4,7,12,3,1,1,2,4,4,2,2,5,9,6,1
"829_0","SR4","SR4_2014_8_26",829,0,1,6,12,10,5,0,2,1,3,3,7,0,4,2,10,6,0,0,0,1,1,5,3,8,1,6,0,0,3,16,3,0,1,6,10,13,4,13,7,31,3,0,34,10,3,7,12,3,10,13,6,0,1,5,7,3,1,5,9,8,8,2
"830_0","SR24","SR24_2014_9_10",830,0,1,2,9,16,15,7,0,1,2,4,19,2,5,2,18,8,4,1,3,2,1,9,3,10,7,10,1,1,2,29,6,1,3,10,12,9,13,10,18,49,1,3,47,8,3,12,16,11,12,20,8,3,2,4,6,10,6,5,10,23,7,1
"831_0","SR14","SR14_2014_9_18",831,0,1,4,8,13,11,4,0,1,2,6,12,1,7,2,15,10,2,1,2,3,2,7,3,8,7,9,2,0,0,31,2,0,2,11,12,7,9,12,14,41,2,3,40,9,3,5,18,8,8,15,10,3,0,2,3,8,8,3,6,22,8,1
"832_0","WB5","WB5_2014_10_9",832,0,1,4,9,15,18,6,1,0,2,8,19,2,7,3,22,10,4,1,3,3,2,9,2,10,12,10,1,1,4,35,5,0,5,14,12,9,14,13,21,51,1,2,50,10,2,9,20,11,10,21,10,5,0,1,3,11,6,4,6,25,9,1
"832_1","WB5","WB5_2014_10_9_Rep",832,1,1,5,7,14,14,9,1,0,2,8,19,2,7,2,21,9,4,1,3,3,2,9,4,8,14,8,1,1,2,36,4,0,3,11,13,7,11,10,21,49,2,2,49,11,3,10,16,11,10,19,10,5,0,2,5,11,5,6,7,21,9,2
"942_0","WB0427","WB0427_2015_7_15",942,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"943_0","WB0444","WB0444_2015_7_16",943,0,1,1,4,5,9,7,1,1,0,2,12,2,3,2,11,5,3,1,3,2,0,6,2,4,6,7,3,0,0,17,3,2,4,6,7,2,12,3,15,29,0,1,28,1,1,6,6,15,5,13,3,0,0,1,3,13,3,4,4,18,1,0
"944_0","wb0436","wb0436_2015_7_28",944,0,1,4,10,17,17,9,2,1,4,10,17,2,10,6,23,11,7,1,5,4,2,8,4,11,14,9,5,1,4,41,5,0,6,14,16,6,14,12,22,60,2,4,58,9,3,13,22,15,15,25,6,7,0,3,7,15,9,4,9,34,7,2
"945_0","WB0435","WB0435_2015_7_29",945,0,1,1,3,4,2,6,0,1,0,1,6,1,0,1,5,3,2,1,3,0,1,1,1,1,4,2,3,0,1,8,2,3,4,6,3,1,6,3,5,20,0,2,18,0,0,1,6,13,2,4,3,2,0,0,0,11,3,1,0,18,0,0
"946_0","WB0439","WB0439_2015_7_30",946,0,1,1,0,1,4,3,0,0,0,0,3,1,0,0,0,3,1,1,1,1,1,0,0,0,1,0,0,1,0,4,2,2,1,3,0,0,4,1,5,10,1,1,10,1,0,1,4,5,0,4,3,0,0,0,1,4,2,0,1,9,0,1
"947_0","WB0429","WB0429_2015_8_3",947,0,1,1,7,12,17,6,1,0,2,4,20,2,4,1,19,12,4,1,4,4,2,8,3,6,12,10,4,0,3,29,5,1,7,7,10,4,14,6,20,47,0,1,46,5,3,12,12,15,8,22,6,3,0,1,3,13,7,5,6,27,5,0
"948_0","WB0442","WB0442_2015_8_4",948,0,1,3,6,11,11,11,1,1,0,3,18,2,6,3,16,10,3,1,3,3,2,7,2,7,8,10,3,0,1,26,5,2,7,9,4,2,14,5,16,49,0,2,47,5,2,10,9,23,10,13,6,3,0,2,5,20,6,1,7,32,5,0
"949_0","WB0443","WB0443_2015_8_5",949,0,1,1,5,7,13,4,1,1,1,1,14,2,3,1,14,7,3,1,3,2,0,7,3,4,8,7,3,0,1,21,2,0,4,6,8,3,10,4,15,33,0,1,32,1,3,7,13,9,5,14,6,2,0,1,2,8,9,4,4,21,1,0
"949_1","WB0443","WB0443_2015_8_5_Rep",949,1,1,1,3,9,12,7,1,1,2,3,13,2,3,2,13,7,6,1,5,2,1,6,4,5,7,8,5,0,2,24,3,0,6,8,5,4,10,4,18,38,0,0,38,2,3,8,11,14,6,17,3,3,0,1,2,12,7,4,4,23,2,0
"950_0","WB0428","WB0428_2015_8_6",950,0,1,1,6,6,10,6,0,1,1,3,14,2,1,2,10,9,1,1,2,2,3,5,3,4,6,6,1,0,2,20,4,1,3,11,7,5,11,4,14,34,0,1,33,1,1,5,10,17,5,12,4,3,0,2,2,16,5,5,4,23,1,0
"951_0","WB0431","WB0431_2015_8_17",951,0,1,3,7,15,10,5,1,1,1,3,17,1,4,0,16,7,4,1,2,1,2,8,3,5,8,7,1,1,3,26,3,0,4,9,12,7,10,9,15,42,1,4,39,3,4,9,18,9,7,20,5,4,0,1,2,10,8,6,5,24,2,1
"952_0","SR0079","SR0079_2015_8_20",952,0,1,3,8,12,9,6,0,2,5,3,12,2,6,2,12,9,3,1,3,2,1,4,3,7,4,8,1,0,3,27,1,0,3,10,11,11,8,16,11,43,0,3,40,7,3,6,16,11,5,18,9,3,0,1,3,10,6,5,5,23,7,0
"953_0","WB0434","WB0434_2015_8_24",953,0,1,1,5,8,15,7,2,1,1,4,14,2,4,1,14,10,5,1,4,3,1,6,2,4,10,6,3,1,2,25,4,0,5,10,10,4,11,4,17,37,1,2,36,2,1,7,15,13,7,17,6,1,0,1,2,12,7,4,3,24,1,1
"954_0","WB0440","WB0440_2015_8_25",954,0,1,5,12,14,14,6,1,3,4,9,13,0,7,6,23,7,4,0,2,2,1,6,4,15,11,6,2,0,4,33,4,1,4,11,15,9,7,13,11,55,0,2,53,9,2,8,24,12,13,19,11,4,0,2,3,12,8,3,5,31,9,0
"955_0","WB0433","WB0433_2015_8_26",955,0,1,3,5,8,8,5,0,1,2,3,11,1,5,1,14,6,3,1,1,1,0,6,2,6,8,6,0,1,2,22,2,0,1,7,9,5,8,7,13,31,1,3,29,3,2,6,12,9,5,13,6,2,0,1,2,9,4,3,4,17,2,1
"956_0","WB0432","WB0432_2015_9_1",956,0,1,2,7,16,13,4,0,1,1,8,18,1,4,2,17,7,6,1,4,3,0,10,2,7,12,6,3,1,3,30,5,0,4,9,15,6,10,8,17,43,1,3,41,7,4,7,17,9,7,21,6,4,0,1,2,10,7,6,5,23,6,1
"957_0","WB0441","WB0441_2015_9_2",957,0,1,6,15,19,14,4,2,4,4,7,18,1,8,6,22,12,4,0,2,5,0,11,5,12,12,12,1,0,3,43,3,0,3,13,17,11,9,15,16,59,1,4,57,11,4,13,22,11,15,23,9,5,0,2,6,12,6,4,9,26,10,1
"958_0","WU0007","WU0007_2015_9_3",958,0,1,5,9,12,11,6,1,1,3,6,12,1,8,4,22,7,2,0,2,2,0,8,6,13,10,6,1,0,5,33,1,0,4,6,13,8,5,11,9,43,2,0,45,11,2,9,12,11,10,16,8,3,1,2,4,10,6,3,5,22,9,2
"959_0","SR0081","SR0081_2015_9_14",959,0,1,0,3,7,2,3,0,0,0,3,4,2,4,2,4,6,2,1,2,1,0,1,1,6,2,3,0,0,1,13,2,0,2,4,4,2,3,5,4,17,0,0,17,4,0,4,5,4,7,7,1,1,0,1,3,4,1,0,3,8,4,0
"959_1","SR0081","SR0081_2015_9_14_Rep",959,1,1,3,5,7,7,5,2,1,1,3,8,2,5,6,8,5,4,1,3,0,0,3,1,10,3,4,2,0,5,19,2,0,5,3,7,3,4,5,7,28,0,0,28,4,2,9,8,5,13,9,4,0,0,1,5,4,2,1,6,10,4,0
"960_0","SR0083","SR0083_2015_9_16",960,0,1,10,9,4,4,1,3,2,2,3,3,1,4,6,7,3,2,0,2,0,0,3,2,10,5,0,1,0,7,14,0,0,2,3,9,5,2,6,4,26,2,1,28,8,2,9,8,2,13,9,6,0,0,1,4,2,3,3,4,8,7,1
"961_0","SR0080","SR0080_2015_9_21",961,0,1,4,6,13,6,6,2,0,4,6,9,2,4,3,13,6,4,1,3,1,2,3,4,8,6,5,1,1,2,26,2,0,3,8,13,11,7,12,11,37,2,3,36,6,2,9,12,10,8,17,3,4,1,1,3,10,3,7,3,21,5,1
"962_0","WB0437","WB0437_2015_9_22",962,0,1,4,3,11,14,10,0,0,1,3,14,1,3,3,12,8,5,0,2,2,1,6,0,4,10,8,2,1,1,22,3,2,5,13,8,5,16,6,14,42,3,1,44,6,2,8,20,9,8,16,9,1,1,1,1,10,10,4,3,29,3,3
"963_0","WB0438","WB0438_2015_9_23",963,0,1,3,0,2,2,5,0,0,1,1,4,0,1,1,5,1,1,0,0,0,1,0,0,3,2,1,1,0,0,9,0,1,2,5,0,0,4,2,3,13,0,2,11,1,1,1,5,5,4,2,3,0,0,0,0,5,2,0,0,11,1,0
"963_1","WB0438","WB0438_2015_9_23_Rep",963,1,1,2,4,6,9,5,1,1,1,4,8,2,1,2,7,8,3,1,2,3,2,3,1,4,5,4,2,1,1,17,2,1,3,10,5,0,8,1,10,29,1,1,29,3,1,5,9,12,6,11,3,0,0,1,1,12,5,0,2,22,2,1
"964_0","SR0082","SR0082_2015_9_23",964,0,1,3,4,14,12,9,0,1,3,5,16,1,4,3,17,8,5,0,4,2,1,10,3,8,11,7,2,1,2,30,4,2,5,14,10,5,13,5,16,43,1,2,42,5,2,10,13,14,9,16,6,3,0,1,2,14,6,4,4,26,4,1
"965_0","WB0430","WB0430_2015_9_28",965,0,1,8,6,16,14,6,1,0,2,8,17,0,7,5,22,7,3,0,1,1,1,7,5,11,12,9,1,1,3,32,6,2,2,11,15,6,10,10,12,54,2,4,52,10,2,11,20,13,18,14,7,5,0,2,5,12,10,2,7,33,8,2
"966_0","WB0426","WB0426_2015_9_29",966,0,1,1,3,10,16,11,1,1,1,3,17,3,6,2,12,11,7,2,5,3,3,4,1,6,6,9,5,1,1,26,6,3,8,6,7,3,17,3,22,42,2,0,44,7,3,12,8,14,11,20,3,1,0,3,6,12,5,4,8,21,6,1
"967_0","WB0447","WB0447_2015_7_14",967,0,1,2,7,13,21,8,0,4,1,6,20,2,6,3,14,13,7,1,4,3,4,6,2,8,8,13,4,1,0,36,5,2,5,13,12,7,17,11,20,53,2,4,51,7,3,7,24,15,12,21,10,4,0,1,3,13,10,3,4,35,5,2
"968_0","WB0456","WB0456_2015_7_15",968,0,1,7,16,14,13,10,2,2,3,7,17,2,10,4,22,8,7,1,5,1,1,7,5,12,10,9,5,1,4,40,5,1,6,12,13,10,15,15,18,62,5,5,62,15,4,11,25,12,17,24,13,3,1,2,6,11,8,4,8,31,11,4
"969_0","WB0445","WB0445_2015_8_3",969,0,1,3,12,11,10,9,1,1,3,7,13,2,6,5,14,8,3,1,4,2,2,5,1,10,6,7,1,1,2,30,5,1,4,12,9,10,7,13,12,47,1,3,45,8,2,6,23,9,14,16,7,4,0,1,1,9,8,3,3,25,7,1
"970_0","MRW0203","MRW0203_2015_8_4",970,0,1,12,14,13,14,5,6,2,1,5,11,1,11,8,15,9,4,0,3,5,0,5,2,13,8,8,3,0,7,30,4,0,3,7,13,8,10,13,15,59,3,1,61,14,2,19,17,10,20,21,11,1,0,4,13,8,9,6,12,22,11,3
"970_1","MRW0203","MRW0203_2015_8_4_Rep",970,1,1,12,14,12,15,6,8,3,4,7,12,1,9,11,19,11,4,0,3,4,2,5,3,17,10,8,3,0,8,39,3,0,6,11,17,9,7,15,12,65,4,1,68,15,3,18,21,12,17,27,14,1,0,1,12,8,12,3,12,31,12,3
"971_0","WB0460","WB0460_2015_8_12",971,0,1,4,12,14,14,7,1,3,2,5,17,3,6,5,21,9,5,2,3,2,1,8,5,14,11,9,1,1,4,36,3,2,5,12,12,7,15,9,18,57,1,2,56,9,4,10,21,14,12,19,12,3,0,1,4,13,7,7,7,29,8,1
"972_0","MRW0197","MRW0197_2015_8_12",972,0,1,1,5,6,12,5,1,0,2,3,8,1,3,2,11,4,2,0,2,1,0,6,4,7,6,2,2,0,2,16,1,1,3,6,9,5,5,6,9,31,0,0,31,2,2,5,16,6,5,15,3,3,0,1,2,5,9,4,3,16,2,0
"973_0","WB0459","WB0459_2015_8_14",973,0,1,5,10,11,8,8,1,1,5,4,11,2,3,5,15,7,2,1,3,1,2,5,3,10,7,6,1,0,4,27,1,1,6,9,12,6,10,11,12,47,1,4,44,1,3,10,18,16,10,13,6,6,0,3,4,16,7,5,6,29,0,1
"974_0","MRW0199","MRW0199_2015_8_17",974,0,1,4,11,14,12,12,2,2,2,6,19,2,6,6,20,11,7,1,3,2,3,5,5,14,12,9,3,1,4,38,2,2,9,10,16,9,16,11,19,59,1,1,59,7,5,13,20,15,14,21,12,3,0,1,4,14,6,10,6,29,6,1
"975_0","MRW0195","MRW0195_2015_8_18",975,0,1,4,11,16,14,10,2,3,4,6,19,2,8,4,25,11,7,1,5,4,2,6,6,11,13,11,3,1,5,42,2,0,8,14,13,8,15,12,19,58,2,3,57,10,3,7,24,16,10,22,12,5,0,1,2,14,6,9,3,34,8,2
"976_0","MRW0194","MRW0194_2015_8_18",976,0,1,1,7,13,16,8,1,0,1,6,17,2,7,2,20,10,4,1,4,3,3,8,4,8,11,10,3,0,3,32,3,0,6,7,11,5,12,7,22,48,1,1,48,4,3,14,16,12,11,20,8,4,0,2,6,8,7,6,10,25,3,1
"977_0","MRW0201","MRW0201_2015_8_19",977,0,1,2,13,15,11,5,1,1,4,7,14,2,5,3,18,10,5,1,4,3,1,7,2,14,8,8,4,0,4,32,3,0,6,10,14,8,12,12,16,49,0,2,47,6,4,12,16,11,15,16,10,3,0,2,4,10,5,10,5,23,6,0
"978_0","WB0449","WB0449_2015_8_24",978,0,1,8,12,12,9,3,2,2,2,6,11,2,8,4,15,9,4,1,4,4,0,5,1,11,8,9,2,0,5,32,1,0,4,13,14,9,7,17,10,44,3,3,44,9,3,9,18,8,13,14,8,4,1,2,6,8,7,4,6,22,7,2
"979_0","MRW0198","MRW0198_2015_8_25",979,0,1,10,10,7,4,1,3,2,3,2,7,0,5,8,8,5,1,0,1,2,0,4,1,13,2,4,1,0,9,15,1,1,2,6,10,10,5,12,5,28,4,0,32,13,2,10,5,3,9,12,7,1,0,3,7,3,1,4,8,5,10,3
"980_0","MRW0196","MRW0196_2015_8_26",980,0,1,3,6,9,8,4,1,0,2,3,5,2,7,3,11,4,3,1,3,3,0,4,1,7,5,5,1,0,3,24,0,0,4,4,9,5,3,9,8,31,2,0,33,7,2,9,8,7,10,15,3,1,0,3,5,7,3,1,6,12,6,1
"981_0","WB0450","WB0450_2015_8_31",981,0,1,5,5,14,12,7,1,1,0,7,16,1,2,1,18,6,5,1,3,1,2,9,3,5,12,6,2,1,3,28,2,1,5,11,11,5,11,4,14,42,1,3,40,4,2,10,17,10,9,16,8,3,0,3,4,11,5,6,6,23,3,1
"981_1","WB0450","WB0450_2015_8_31_Rep",981,1,1,4,3,10,9,2,0,0,1,4,12,0,3,1,16,4,1,0,0,1,0,9,3,5,10,4,0,1,1,20,2,0,0,10,9,4,5,5,8,29,1,3,27,3,2,6,14,5,6,11,6,2,0,2,2,6,7,3,4,19,2,1
"982_0","WB0451","WB0451_2015_9_1",982,0,1,3,4,17,15,7,0,1,3,7,18,1,5,0,21,11,2,1,1,2,3,7,4,8,13,6,0,1,2,35,4,1,3,13,14,7,11,8,16,48,2,2,48,5,2,10,19,14,7,23,8,2,0,2,3,15,5,8,5,29,4,1
"983_0","MRW0200","MRW0200_2015_9_14",983,0,1,6,8,8,2,0,4,1,4,1,3,0,4,4,8,3,1,0,1,1,0,2,2,10,1,2,1,0,6,14,0,0,1,5,9,10,3,12,4,22,2,0,24,8,2,7,6,2,7,9,6,0,0,1,4,2,1,5,4,6,7,1
"984_0","WB0452","WB0452_2015_9_15",984,0,1,8,10,14,11,5,2,1,2,9,10,1,6,5,19,9,3,1,3,2,2,3,5,8,10,5,3,0,4,34,3,0,3,10,15,11,7,14,12,50,4,0,53,14,1,14,13,12,18,21,3,1,0,4,10,11,5,3,9,22,12,2
"985_0","WB0455","WB0455_2015_9_21",985,0,1,3,8,12,12,3,1,2,1,6,13,0,5,2,17,7,3,0,2,3,1,6,2,8,10,5,2,1,4,26,2,1,4,8,13,6,4,9,10,37,2,2,37,9,3,8,13,6,11,19,5,1,0,2,4,6,3,3,6,15,8,1
"986_0","WB0454","WB0454_2015_9_22",986,0,1,2,11,11,10,4,0,1,1,5,14,0,5,2,14,6,3,0,1,2,1,5,1,6,7,5,1,1,1,27,3,1,2,8,9,10,6,11,11,38,2,2,38,11,2,5,16,6,11,20,3,2,0,2,3,6,4,4,5,16,10,1
"987_0","WB0458","WB0458_2015_9_23",987,0,1,2,8,12,12,6,0,2,0,9,14,0,8,3,16,6,4,0,2,2,1,5,0,9,7,5,2,1,3,30,4,1,3,10,9,6,8,9,12,41,1,3,39,10,1,7,16,8,9,19,5,2,0,2,4,8,4,6,6,18,9,1
"988_0","WB0453","WB0453_2015_9_23",988,0,1,5,9,11,13,3,1,0,1,10,15,0,6,3,17,8,2,0,1,2,1,8,2,7,8,12,1,0,2,30,4,1,1,10,13,9,5,11,13,42,0,4,38,7,2,7,21,5,10,16,10,3,0,1,5,5,6,4,7,20,7,0
"989_0","WB0446","WB0446_2015_9_29",989,0,1,6,11,12,8,8,2,1,5,7,12,1,6,5,18,7,4,1,4,4,1,3,3,12,7,6,3,0,6,29,3,1,7,10,14,7,8,15,11,46,1,3,44,8,3,11,14,11,16,15,6,3,0,2,5,11,4,4,5,24,8,0
"990_0","WB0448","WB0448_2015_9_30",990,0,1,5,11,16,6,6,4,2,6,5,8,0,5,8,17,6,4,0,1,2,2,2,6,14,7,7,2,0,7,28,1,0,2,13,12,7,8,7,8,43,2,1,45,7,5,9,15,10,11,17,6,2,0,1,4,10,5,6,5,23,7,0
